,user,profile
611,KathaSchulze,"Grüne Abgeordnete | Feministin | Antifaschistin | Autorin | Vorsitzende @GrueneLandtagBY | Icecreamlover | Innenpolitik, Bayern, das Leben."
612,MatthiasND,"MdL, Politikwissenschaftler, Kreisrat, Stadtrat, Aktiv in JU und CSU, Stadtführer in Neuburg"
613,BMiskowitsch,Stimmkreisabgeordneter im Bayerischen Landtag
614,Weidenbusch_E,"Rechtsanwalt, der die Interessen der Menschen aus dem Landkreis München im Bayerischen Landtag vertritt (CSU)"
615,mstuempfig,"Landtagsabgeordneter von BÜNDNIS 90/DIE GRÜNEN 🌻 #Bayern aus #Feuchtwangen, Sprecher für ⚡️#Energie & 🌍 #Klimaschutz, sowie Team twitter mit (T)"
616,FRANKENSPRECHER,Für die Zukunft unserer Kinder! #Frankensprecher #Kultur #Soziales #Gesundheit #Pflege #FREIEWÄHLER #Ansbach #Mittelfranken #Franken #MdL #BayernsstarkeMitte
617,Ch_Skutella,"Bayerischer Landtagsabgeordneter, Musiker und Kulturfreund. Bodenständig, natürlich, liberal."
618,heubisch,"Bayerischer Staatsminister für Wissenschaft, Forschung und Kunst / Mitglied des bayerischen Landtages (FDP)"
619,sannekurz,"Grüne Abgeordnete. Medien, Kultur, Frauen, Film, BR Rundfunkrat. Lebt in München, arbeitet für Bayern, kommt aus der schönen Pfalz am Rhein."
620,Osgyan,Bündnis 90/Die Grünen Nürnberg | Stv. Fraktionsvorsitzende & Sprecherin für Wissenschaft & Hochschulpolitik @GrueneLandtagBy
621,GuttenbergerMdL,"Petra Guttenberger MdL, Ihre Landtagsabgeordnete der CSU, Stellv. Vors. Ausschuss Verfassung Recht Mitglied d. Ältestenrat, stellv. Vors. Frauenunion,"
622,S_Koerber_MdL,* Architekt * FDP -Landtagsabgeordneter in Bayern * Freier Demokrat * Mitglied im Präsidium der FDP Bayern * Freigeist * Autofan *
623,huber_ebe,"Vors. Arbeit u. Soziales, Familie u. Jugend CSU-Landtagsfraktion, CSU-Kreisvorsitzender, Landesvorsitzender Wasserwacht Bayern, Vors. CSU-Familienkommission"
624,GansGruen,"Mitglied des Bundestages @gruenebundestag
GRÜN  | POLITIK   | 
trans* 🏳️‍⚧️🏳️‍⚧️🏳️‍⚧️ queer🌈🌈🌈 sie/ihr"
625,fwhfreising,Leiter der bay. Staatskanzlei und Staatsminister für Bundesangelegenheiten und Medien - Mitglied des Bayerischen Landtags für den Stimmkreis #Freising - #Bayern
626,presse_mdlkarl,"Mitglied des Bayerischen Landtags, Wahlkreis Oberpfalz"
627,PatrickFriedl,"MdL - Mitglied des Bayerischen Landtags - Sprecher für Naturschutz und Klimaanpassung - Mitglied im Umweltausschuss
Stadtrat in Würzburg"
628,DuinBayern,"Mitglied des Bayer. Landtags seit 2018
Sprecher für Wirtschaft, Energie und Tourismus der FDP-Fraktion 
FDP-Landesvorsitzender 2013-2017
#DuinBayern #Klartext"
629,Roter_Ritter,"Mitglied Bay Landtag, Schatzmeister BayernSPD, Vorsitzender SPD Oberbayern, Vorstand Vollmar-Akademie, Antifaschist, @roter_ritter@muenchen.social"
630,f_leschewitz,"MdA (2020-2021, 2022-) @linksfraktionB * Ausschüsse GPG, Petition, EBM (früher: BE und UA BER II) * @DieLinkeSpandau * PTA * Biologin BSc."
631,AWieberneit,"*MdA Berlin
*Fraktion der FDP Berlin
*Arbeitsmarktpolitischer Sprecher
*Mitglied im Ausschuss Sport 
*Mitglied im Ausschuss
Bürgerschaftliches Engagement"
632,TorstenHoferSPD,Sozialdemokrat. Aus Pankow. Von 2016 bis 2023 Mitglied im Abgeordnetenhaus. SPD Berlin.
633,IrisSpranger,Senatorin für Inneres und Sport | Sozialdemokratin aus Marzahn-Hellersdorf
634,HansJoachimBerg,"Die Lage: Das Deutsche Volk führt einen Krieg gegen sich selbst. Wenn es siegt, ist es verloren.  
stv. Kreisvorsitzender AfD München Ost"
635,HaraldWolf20,"Mitglied des Parteivorstandes DIE LINKE, Bundesschatzmeister"
636,herbert_mohr,"stellv. Fraktionsvorsitzender der AfD-Fraktion in der BVV Pankow,
Physiotherapeut (https://t.co/lZQskZovHI.),
ehemaliger Abgeordneter im Berliner Abgeordnetenhaus (18.WP)"
637,RaedSalehBerlin,"Politiker, Familienmensch, Sozialdemokrat, Stadtrandler, Hauptstädter, Spandauer, Arbeiterkind."
638,DieterNeuendorf,"Mitglied der @AfDFraktionAGH, kulturpolitischer Sprecher"
639,tommytabor,"Mitglied des Abgeordnetenhauses von Berlin für die @AfDFraktionAGH       
Zuständigkeit für #Familie #Bildung #Jugend"
640,graf_berlin,"Chef der Senatskanzlei des Landes Berlin @regberlin | Mitglied des @AGH_Berlin 2006-2020, Vorsitzender @CDUBerlin_AGH 2011-2018"
641,SibylleMeister,"stellvertretende Vorsitzende der @FDPFraktionBLN im #AGH, Sprecherin für Haushalt und Finanzen, Reinickendorferin"
642,ThomasSeerig,"Zwar ohne Mandat, aber nicht ohne Meinung in Sachen Behinderten- und Sozialpolitik, Engagiert in Sachen (Behinderten) Selbsthilfe und Inklusion"
643,F_Brychcy,Landesvorsitzende @dielinkeberlin * Sprecherin #Bildung @LinksfraktionB & MdA für #Steglitz #Zehlendorf * Vorsitz im Ausschuss #Wissenschaft #Forschung
644,MaikPenn,"MdA. Mitglied Innenausschuss, Sozialausschuss und Vorsitzender Petitionsausschuss. Kreisvorsitzender #MdA #AGH #CDU #Berlin #Berliner #Köpenick #TreptowKöpenick"
645,Pankow_im_AGH,"Tweets der #AfD-Abgeordneten Hanno Bachmann (hb), Christian Buchholz (cb), Ronald Gläser (rg) und Herbert Mohr (hm). Retweet/Follow muss keine Zustimmung sein."
646,ChGraeff,"Berliner| Abgeordneter in Berlin für Biesdorf, Marzahn, Friedrichsfelde| Mittelstand| Gesundheit, Pflege| Energie| Lebensmotto: Humor, Kiez & Kosmos"
647,st_foerster,"Mitglied des Berliner Abgeordnetenhauses (2016-2023) / Sprecher für Bauen, Wohnen, Wissenschaft, Forschung, Sport, Medien, Europa, Denkmalschutz @fdp"
648,topac_fatos,Grüne Lichtenberg 🌻 Geschäftsführerin ev. Klubheim MdA 18.WP/ Berlin Eyalet Milletvekili Arbeiterkind Mutter
649,FlorianSwyter,"Bundesarbeitgeberverband der Personaldienstleister (BAP), Berlin"
650,GoinyChristian,"Mitglied des Abgeordnetenhauses von Berlin, Sprecher für Haushalt und Medien der CDU-Fraktion"
651,UbbelohdeBerlin,Ich bin Berliner Politiker der #AfD und Mitglied der AfD-Fraktion Berlin. (Follow + RT ist nicht automatisch Zustimmung.)
652,Bettina_Jarasch,"Fraktionsvorsitzende @gruenefraktionb | 💚 für #Menschen #Klimaschutz #Zusammenhalt #ökosozial
#ZeitFürGrün"
653,ineslinks,Soziale Gerechtigkeit muss auch gelebt werden.
654,AfDLindemann,"Wahlkreis #Marzahn 1 direkt gewonnen,
#AFD Fraktion im #AGH, Sprecher für Migration und Remigration,
LaVo Mitglied AfD Berlin

https://t.co/Zr3aljKX4f"
655,haraldlaatsch,"Mitglied der AfD Hauptstadtfraktion. Sprecher für  Stadtentwicklung, Bauen, Wohnen und Mieten.
Abgeordneter im #AgH #Berlin @AfDFraktionAGH"
656,nelken_berlin,"Alle Wege führen nach Rom, außer der Mittelweg."
657,die_gennburg,"Interessiert an dem, was sich zwischen dem Erbauen und dem Abreißen von Häusern und Städten ereignet. Abgeordnete, 18. & 19.Wahlperiode in #berlin für #dielinke"
658,Georg_Pazderski,Oberst i.G. (a.D.) | Ehemaliger AfD-Fraktionsvorsitzender im Abgeordnetenhaus von Berlin (Follow und RT sind keine Zustimmung)
659,regina_kittler,"„Ändere die Welt, sie braucht es!“(Brecht) Vorsitzende dbv Berlin; Kultur & Bildung; Linksfraktion #MaHe, private Meinung"
660,SebCzaja,🗽Bundesvorstand @fdp              🚀Stellvertretender Vorsitzender @fdp_Berlin                                        💛 Berlin
661,vandrey_petra,MdA im @AGH_Berlin bei @GrueneFraktionB aus Charlottenburg-Wilmersdorf
662,Caglar_Derya_,"Mitglied des Abgeordnetenhaus von Berlin, Sprecherin für Gleichstellung @spdberlin #agh16"
663,s_kahlefeld,"Für den Neuköllner Wahlkreis 2 im Abgeordnetenhaus seit 2011.
Politik wird durch mehr #Beteiligung besser."
664,FrankHansel,"Geb. in Wiesbaden, aufgewachsen München, s. 1986 Berlin, v. 2013 bis 2023 Landesschatzmeister AfD Berlin, Mitglied AgH Berlin https://t.co/hy2InhMu7f"
665,BerlinGestalter,Abgeordneter. Bürgermeister und Senator. Christdemokrat. Berlingestalter. Generalsekretär @cduberlin.
666,UdoWolfAlpin,"ehemals Linksfraktion Berlin, @LinksfraktionB , Skibergsteiger, Kletterer"
667,k_ronneburg,Im #AGH für #Hellersdorf-Süd/#Kaulsdorf-Nord | Sprecher für Mobilität und Petitionen | Vorsitzender #LINKE #MaHe
668,dmanuelaschmidt,Abgeordnete der @LinksfraktionB für #Marzahn-Mitte.
669,danielabillig,"Direkt gewählt ins @AGH_Berlin für Prenzlauer Berg
🌻 stellv. Fraktionsvorsitzende @GrueneFraktionB 
📣 Kultur | Denkmalschutz | Ökolog. Quartiersentwicklung"
670,WeissAfD,"Familienvater, ehem. Offizier, Grill-Liebhaber, Mitglied des Berliner Abgeordnetenhauses, stellv. Fraktionsvorsitzender, Bildungspolitischer Sprecher."
671,otto_direkt,"Und nie den Humor verlieren.
Direkt gewählter Abgeordneter für Prenzlauer Berg
#Holzbau+and. Baustellen, Ost-West-Fragen, Berlin-BRB, 
#Stimmenkönig #AGH2021"
672,LasicMaja,Mitglied des Abgeordnetenhauses❤️
673,Fcm_BeckerSPD,"Mitglied @AGH_Berlin #SPD #Wilmersdorf West-#Berlin|erin #Haushälterin #Fußball. Hope for the best, prepare for the worst. Hobbypsychologin. Volksphilosophin."
674,UelkerRadziwill,"Co-Vorsitzende Forum DL21-Die Linke in der SPD. 2001-2021 Sprecherin für Soziales der SPD-Fraktion #AGH, Staatssekretärin a.D. #Sozi #Berlinerin #MdA"
675,FrankScholtysek,"Dipl.-Wirtschafts-Ing Bau, Bis 2021 Mitglied des Abgeordnetenhauses von Berlin,  persönlicher Account, der meine persönliche Meinung wiedergibt."
676,Thomas_Isenberg,"nach 13 Jahren nicht mehr als MdA hier unterwegs Details siehe https://t.co/8quIEhOpuN) , sondern privat, aber dennoch politisch :)"
677,RamonaPop,Vorständin @vzbv
678,Kristin_Brinker,Berliner Landes- und Fraktionsvorsitzende und finanzpolitische Sprecherin @AfDFraktionAGH. (Follow o. Retweet heißt nicht unbedingt Zustimmung.)
679,RobertSchaddach,"ehem. Abgeordneter für Treptow-Köpenick @agh_Berlin #Sport, #Wirtschaft, #Tourismus und #Denkmalschutz Kontakt gerne per Telefon: 0172 608 5551"
680,StefRemlinger,Bezirksbürgermeisterin Berlin-Mitte (Bündnis 90/Die Grünen)
681,MVallendar,"Mitglied des Berliner Abgeordnetenhauses -
AfD Fraktion - Rechtspolitischer Sprecher
Antikommunist - Nationalliberal - Patriot - Islamkritiker"
682,HughBronson_AfD,"Abgeordneter der @AfDFraktionAgH und fachpolitischer Sprecher für Integration und EU- Angelegenheiten. 
Sprecher der AfD Charlottenburg-Wilmersdorf #AfD."
683,Harald_Moritz,Verkehrspolitisch Interessierter  aus Berlin.  #allesaufgrün #Verkehrswende #Fußverkehr #A100 #BER #Radverkehr #TreKö
684,MarenJasper,Bundesvorstand @fdp 💛 Vorsitzende @fdp Berlin-Mitte 👩🏻‍⚖️ Vorstandsmitglied @FNFreiheit
685,DirkStettner,Mitglied des #Abgeordnetenhauses von #Berlin #MdA / Fraktionsvorsitzender CDU Fraktion Berlin / Vorsitzender #CDU #Berlin-Pankow
686,EvaMariePlonske,"Grün, feministisch, Sprecherin Abteilung Wissenschaft Grüne Berlin, Leseratte, Hobbyköchin und Freizeit-Gamerin."
687,NotkerBerlin,"MdA Sprecher für Kultur, Kreativwirtschaft, Medien, Städtepartnerschaft. Wahlkreis: SchönebergNord @grueneTS @gruene_berlin @gruenefraktionB @abgeordnetenhaus"
688,CorneliaSeibeld,"Mitglied (MdA) und Präsidentin des Abgeordnetenhauses von Berlin, CDU-Fraktion   (Fotos: Klaus JA Mellenthin, Peter Thieme)"
689,DrTurgutAltug,"Grünen-Politiker - MdA, Themen: #Xberg #Agrarwende #GutesEssenfüralle #Bienenschutz  #UrbanGardening #UmweltNaturbildung"
690,nikschrader,Mitglied des Abgeordnetenhauses | @LinksfraktionB | Sprecher für Innenpolitik und Drogenpolitik | Neuköllner
691,StSchmidtBerlin,"Mitglied des Abgeordnetenhauses von Berlin, #CDU-Fraktion #agh #cdu"
692,BurkertEulitz,Sprecherin für Familie und Bildung der @gruenefraktionb im @agh_berlin | Direktgewählte Abgeordnete aus Friedrichshain-Kreuzberg. Rechtsanwältin.
693,dpwes,Mitglied @GrueneFraktionB @AGH_Berlin (er/ihn) #Kulturpolitik | Profilbild: @VillwockVincent
694,TimZeelen,"2011-2021 Mitglied #AGH von #Berlin, Unternehmer mit ♥️ für 🇪🇸 und #HERTHA Fan"
695,HakanTasBerlin,17. und 18. WP.Mitglied @AGH_Berlin | - @dieLinke | Sol Parti Milletvekili | RT & ❤
696,torschber,Parlamentarischer Geschäftsführer SPD-Fraktion AGH (hier selbstverständlich privat)
697,KohlmeierSPD,"schon immer: Jurist, Fachanwalt für IT-Recht, Cybersecurity, Digitalisierung, Fashion, Lifestyle, Birdies. früher: 2006-2021 @agh_berlin"
698,Antje_Kapek,Verkehrspolitische Sprecherin @GrueneFraktionB
699,MichaelEfler,"Klimaschützer, Direktdemokrat, Antifaschist. Arbeitet bei @bbk_2010, Born at 325,06 ppm. Metal-Fan. Birder. #StandwithUkraine"
700,AnjaKofbinger,Feministin & begeisterte Homosexuelle| Späti-Fan| Milieuschützerin |
701,s_k_walter,grün. queer. emanzipatorisch. Mitglied Berliner Abgeordnetenhaus. Queer- und Diversitätspolitik. Haushalt. Parlamentarischer Geschäftsführer @GrueneFraktionB.
702,BuBernd,Staatssekretär für Digitalisierung in Sachsen-Anhalt | Hier natürlich privat.
703,StefanTaschner,Grüne Fraktion Berlin | Für die Bewegung | echter Klimaschutz & ernst gemeinte Energiewende | Tierschutz von A bis Z | Eine-Welt-Politik | Lichtenberg im ♡
704,SabineBangert,"2011-2021 MdA #Abgeordnetenhaus #Berlin #Kultur
@SabineBangert@gruene.social"
705,Katina_Schubert,Ich bin Mitglied des Berliner Abgeordnetenhauses und stellvertretende Parteivorsitzende @dielinke
706,Dennis_Buchner,"Vizepäsident des Berliner Abgeordnetenhauses und Abgeordneter für Weißensee-Nord, Blankenburg und die Stadtrandsiedlung Malchow"
707,KatrinVogel,"Steuerberaterin, MdA 2011-2021, #denktselbst; zu Hause in #Berlin #Altglienicke und auf #Rügen #Tierfreund #Hundehalter #genderverweigerer"
708,dannyfreymark,"Mitglied des Abgeordnetenhauses von Berlin, Direkt gewählter Hohenschönhausener, Umwelt- und Klimapolitiker & Werder Bremen Fan - Alles aus Leidenschaft! #CDU"
709,burkarddregger,"Mensch, Deutscher, Europäer, Christdemokrat"
710,SeeroiberJenny,Flucht nach vorne! - politisch motiviert - Vorsitzende der @linksfraktionb Synchronschauspielerin (profilbild von @aluhutt)
711,BertramPH,Abgeordneter der @LinksfraktionB. Sprecher für Sportpolitik | Mitglied im Landesvorstand @dielinkeberlin
712,LudwigNicole,Berlinerin. Unternehmerin. Grüne.
713,Wollihood,Innen- und sportpolitischer Sprecher der AfD Fraktion im Abgeordnetenhaus von Berlin #AGH
714,Stroedter,Engagiert für Reinickendorf
715,Tobias_Schulze,MdA * Stellv. @linksfraktionB * @dielinkeberlin * #Wissenschaft * #Digitalisierung * #Gesundheitspolitik * Ossi im #Wedding * @sprengbuero
716,schatzbln,"Vorsitzender @linksfraktionb im @AGH_Berlin, Abgeordneter in #TreptowKöpenick, Queer-Denker und #HIV Aktivist, #Queer #LINKE"
717,PaulFresdorf,"Parlamentarischer Geschäftsführer der FDP Fraktion im Abgeordnetenhaus

Sprecher für Bildung, Jugend und Familie und Innenpolitik"
718,GYGeorg,Leiter Politik @greenpeace_de | #climatejustice | #fcunion | #singlespeed | #pride | #LLAP | born @ 344 ppm
719,schluesselburg,"@schluesselburg@berlin.social MdA @dielinkeberlin, (Berlin House of Representatives), Justizpolitiker, Finanzpolitiker, Direktmandat in #Lichtenberg 4, Team=/TS"
720,ronaldglaeser,"Irgendwas mit Medien in Mitte. Ohne Tempolimit, Denkverbote und Gendergaga."
721,HendrikjeKlein,"MdA, Sprecherin für #Personal #Verwaltung #Bürgerbeteiligung, direkt gewählt in #Lichtenberg #Friedrichsfelde #Weitlingkiez #Tierpark #Berlin natürlich links"
722,hennerschmidt,"Umwelt-, Klima -, Energie- und Verkehrspolitik. FDP."
723,stefanziller,"MdA | Sprecher für #Digitales,  #Verwaltungsmodernisierung & #Armutsbekämpfung von @GrueneFraktionB | #Europa #Grundeinkommen #UBIE | #Berlin #MaHe | Team: /tz"
724,kaddinsky,"Mitglied des Berliner Abgeordnetenhauses, Grüne Überzeugungstäterin, Sprecherin für Wohnen & Mieten plus Haushaltspolitik, direkt gewählt im WK1 Kreuzberg"
725,HeikoMelzer,"CDU-Abgeordneter für Staaken und das Spektefeld, Parlamentarischer Geschäftsführer der CDU-Fraktion Berlin"
726,chhoch,Staatssekretär für Inneres des Landes Berlin
727,bene_lux,"Rechtsanwalt, MdA a.D Berlin (2006-2023), GRÜNE"
728,SilkeGebel,"Ausschussvorsitzende @aghberlin #Gesundheit & #Pflege. 

Ausserdem für @gruenefraktionB im #Hauptausschuss, #UA BMC & #WissForsch.

MdA aus Berlin-Mitte."
729,CKniestedt,"Wer nicht will, findet Gründe. Wer will, findet Wege. Hoffentlich! | Heimat in der Uckermark | Ländl. Räume, Gesundheit, Soziales & Integration @GrueneLTBB 🌻"
730,DannyEichelbaum,"Mitglied des Landtages Brandenburg, Vorsitzender des Kreistages Teltow-Fläming, Präsident des Ringerverbandes Brandenburg"
731,MarlenBlock,"MdL Brandenburg, @linke_ltbb, Sprecherin für Innen-, Rechts-, Justizpolitik, Strafverteidigerin, Vorstand RLS Brandenburg, LEAP…"
732,Isa_Hiekel,"Umwelt ist nicht alles, aber ohne Umwelt ist alles nichts. 
Landtagsabgeordnete bei @grueneltbb
Sprecherin für #Umwelt, #Naturschutz und #Landwirtschaft"
733,IsabelleVandre,Aktivistin * Politikerin (Linksfraktion Brandenburg) * Antifaschistin * Stadtverordnete Potsdam * Linksjugend ['solid]
734,MarieSchaeff,"Direkt gewählte Landtagsabgeordnete für Potsdam. Demokratie, Rechtsstaat, Digitalkram @GrueneLTBB - Mastodon: @marie_schaeffer@gruene.social"
735,KotreLena,"Ich bin Lena Kotré und Abgeordnete der AfD im Landtag Brandenburg.
Ihnen werde ich im Landtag eine starke Stimme geben!"
736,DieDannenberg,Mensch. Abgeordnete @linke_ltbb.
737,Dennis_Hohloch,Bundesvorstand AfD/ Parlamentarischer Geschäftsführer AfD Fraktion Brandenburg/Kreisvorsitzender AfD Potsdam/ Rundfunkrat rbb/ Lehrer Geo. & Geschichte a.D.📚
738,schaller_wk32,#CDU-Landtagsabgeordneter in #Brandenburg
739,HCBerndt,Bürger-Bewegung ins Parlament! Bürger-Bewegung in die AfD!| Landtagsabgeordneter in Brandenburg
740,ErikStohn,#engagiert #sozi #brandenburg Für die Region und die Fraktion
741,BettinaFortuna1,Ich bin ich!
742,PoschmannKatja,"Politiker/in
🔴 Landtagsabgeordnete @spdfraktionbrandenburg
📌 Im Wahlkreis #Premnitz #Milowerland #Rathenow #Rhinow #Wusterhausen #Neustadt (Dosse)"
743,AndreasKalbitz,Das offizielle Twitter-Profil des Abgeordneten der AfD-Fraktion im Landtag Brandenburg.
744,PetraBudke,"Fraktionsvorsitzende von B'90/Die Grünen LTBB, @grueneltbb,  Sprecherin für #Bildung, #Kinder, #Religion, #Medien und #Sport"
745,JanRedmannWk,"Brandenburger mit politischen Überzeugungen, CDU-Fraktions- und Parteivorsitzender in Brandenburg, Mitglied CDU-Bundesvorstand."
746,Wilko_Moeller,"AfD-Landtagsabgeordneter im Land Brandenburg
Vorsitzender im AfD-Stadtverband Frankfurt (O), stellv. AfD- Fraktionsvorsitzender in Frankfurt (O.)"
747,RicardaBudke,"Abgeordnete im Landtag Brandenburg @GrueneLTBB für die @gj_brandenburg 💚 #ltbb 🌏 Klima, Jugend, Bauen, Wohnen, Landesplanung, Lausitz, Strukturwandel"
748,steffenjohn9,Politik
749,d_lutzow,AfD Kämpfer patriotisch sozial
750,langekatrin1,Politik & Staat
751,brichstein1,"Direkt gewählte Abgeordnete, Vizepräsidentin des Landtages Brandenburg"
752,Galau_MdL,Landtagsabgeordneter Brandenburg | Kreisvorsitzender AfD Oberhavel
753,BommertF,"Im Landtag Brandenburg,für die Brandenburger Interessen"
754,WieseFranz,Landtagsabgeordneter der AfD
755,BirgitBessin,"Landesvorsitzende #AfD #Brandenburg, 
Mitglied im Landtag Brandenburg + Kreistag Teltow-Fläming 💙"
756,dunkelrotseher,"Mitglied des Landtages Brandenburg, Parl. Geschäftsführer @linke_ltbb"
757,Chr_Goerke,Landesvorsitzender DIE LINKE.Brandenburg
758,HeinerOburg,"bündnisgrüner MdL in Brandenburg, zuständig für Wirtschaft, Europa und Kommunales"
759,schierack_cdu,Fraktions- & Landesvorsitzender der CDU Brandenburg.
760,sahra_damus,"Landtagsabgeordnete bei @grueneltbb, Wissenschaft, Kultur, Frauen, Gleichstellung, Queer, Kommunales, Ostbrandenburg & die Oder"
761,Julian_Bruening,Landtagsabgeordneter für Spree-Neiße und die Lausitz | #GemeinsamStark | @CDU
