,user,profile
1590,AndreasWildAfD,"Unternehmer, 59, Vorsitzender des Vereins 
Freunde der Staatsreparatur e.V. und
Stv. Vorsitzender des AfD-Bezirksverbandes Steglitz-Zehlendorf."
1591,EiblMdl,Landtagsabgeordneter der Freien Wähler Fraktion
1592,jorg_hansen,"Landtagsabgeordneter 
Sprecher für Polizei, Sport, Senioren und Petitionen
FDP"
1593,rolandweigert,"Staatssekretär im Bayerischen Staatsministerium für Wirtschaft, Landesentwicklung und Energie"
1594,mboerschel,Mitglied der SPD-Landtagsfraktion in Nordrhein-Westfalen; Vorsitzender der SPD-Fraktion im Kölner Stadtrat
1595,alexanderkrauss,Für die Region Schwarzenberg im Sächsischen Landtag - für die CDU.
1596,Helmut_Seifen,"Landessprecher der @AlternativeNRW, Abgeordneter der @AfD_FraktionNRW im #ltnrw. https://t.co/TfoaVP5jtt"
1597,PetraTiemann,
1598,HeriFriedmann,MdL AfD  Rheinland-Pfalz
1599,loeffler_cdu,"Rechtsanwalt, Großvater, CDU-Kandidat für den Stuttgarter Norden für die Landtagswahl 2021"
1600,ksteinhuelbjoos,🌹Landtagsabgeordnete @spdlandtagbw  📖 Als langjährige Rektorin setze ich mich mit Tatkraft für beste Bildung ein!
1601,PeterSeimer,Landtagsabgeordneter für den Wahlkreis 6 | BW Bündnis 90/Die Grünen 🌻
1602,hjgossner_mdl,"Mitglied des Landtags von Baden-Württemberg, Abgeordneter für den Wahlkreis Göppingen."
1603,tok_tayfun,Grüner Landtagsabgeordneter für den Wahlkreis Bietigheim-Bissingen🌻
1604,TobiasVogt,"CDU-Landtagsabgeordneter BaWü WK14, Papa, VfB Fan, Europäer, Schwabe, Kirchheimer, liberal/sneaker konservativ, Unternehmer."
1605,ralfnentwich,Landtagsabgeordneter für den Wahlkreis Backnang @Gruenebw l Sprecher für Digitale Bildung l Sprecher für Ernährung l Imker aus Leidenschaft
1606,LindenschmidAfD,Landtagsabgeordneter der @AfD für den Wahlkreis 17 #Backnang | Stv. Vorsitzender @AfDRemsMurr | Kreisrat Rems-Murr-Kreis | Regionalrat Verband Region Stuttgart
1607,erwinkoehlermdl,Landtagsabgeordneter im Wahlkreis Eppingen  #ltwbw21 im #wkeppingen - Stadtrat Grüne Lauffen a.N. - Mitglied bei
1608,cathie_kern_mdl,"Italophile Deutsch-Britin, daheim in Hohenlohe. Landtagsabgeordnete, Kreis- und Stadträtin. Politik für Menschen und unsere Umwelt."
1609,RubenRupp,"Abgeordneter im 17. Landtag von Baden-Württemberg 

https://t.co/s6C5TWjZxi
https://t.co/oLaSlln2UR
https://t.co/QpeofHKfJ1"
1610,AnsgarMayr,Mitglied des Landtags von Baden-Württemberg (CDU)
1611,c_jung77,MdL WK Bretten; AK-Leiter und Sprecher für Verkehr und Petitionen der @fdpdvpfraktion
1612,alenatrauschel,
1613,christianestaab,
1614,scuny,Ihr Landtagsabgeordneter der SPD an Bergstraße & Neckar
1615,andrebaumann,"Landtagsabgeordneter Wahlkreis Schwetzingen • Staatssekretär des Ministeriums für Umwelt, Klima und Energiewirtschaft • Biologe • Kurpfälzer"
1616,_jproe,Sozialdemokrat - Landtagsabgeordneter - Mensch
1617,FHerkens,"Kandidat für die Landtagswahl im Wahlkreis Pforzheim, Ispringen, Birkenfeld, Kieselbronn und Engelsbrand."
1618,KatrinSchindele,Landtagsabgeordnete 🏛 @CDU_FraktionBW Begeistert vom Landkreis Freudenstadt! 🍴 ☀️ 🌲 #blackforestpolitics 🖤💪🏻 🎉 Entwicklungsingenieurin 👩‍💻
1619,BMettenleiter,Kandidat im Wahlkreis Kehl von @die_gruenen für die #Landtagswahl Baden Württemberg
1620,FrankBonath,"Mitglied der FDP/DVP Landtagsfraktion
Landtagsabgeordneter im Wahlkreis 54 Villingen-Schwenningen"
1621,nikoreith,
1622,HansPeter_Storz,"Abgeordneter für den Wahlkreis #Singen im @LandtagBW 

@spdlandtagbw #FürDichImLandtag

Stadtrat | Kreisrat | Religionslehrer"
1623,hoffmannspd,"#Digitales, #Mobilität und das #Leben
🟥 Landtagsabgeordneter SPD BW
📍 Wahlkreis Lörrach
🏫 Kreisrat Lörrach"
1624,niklasnuessle,"Euer GRÜNER Landtagskandidat im Wahlkreis 59 Waldshut
Kreisrat Landkreis Waldshut - Gemeinderat Wutöschingen - Kreisvorsitzender KV Waldshut - u.v.m. ..."
1625,CindyHolmberg,Abgeordnete des Landtags Baden- Württemberg für den Wahlkreis Hechingen-Münsingen
1626,ManuHailfinger,"CDU-Landtagsabgeordneter für den Wahlkreis Hechingen-Münsingen, Gemeinderat in Sonnenbühl, Vorsitzender Sportkreis Reutlingen, Kreisvorsitzender CDU Reutlingen"
1627,SteyerAfD,Landtagsabgeordneter der @AfD für den Wahlkreis 61 Hechingen-Münsingen in der 17. Wahlperiode | #AfD-Fraktionsvorsitzender im Gemeinderat Burladingen
1628,ledeabal,"MdL, PGF Grüne, Tübingen, Sprecher für Migration @FraktionGruenBW # Diputado Regional Los Verdes # Regional MP Green Party #Baden #Württemberg"
1629,mjoukov,"direkt gewählter Abgeordneter für den Wahlkreis #Ulm bei @FraktionGruenBW (Landtag von TheLÄND), Lebensgefährte von Vivian und Dosenöffner für Bea und Emma."
1630,BechtAndy,
1631,alt_aber_gut,
1632,Ehmann_Fabian,"@die_gruenen,
Mitglied des Landtages @grueneltrlp 👉 Sprecher für Klima & Energie, Europa und Eine Welt, Jugend & Waldpolitik,
Stadtrat @mainz_de,"
1633,pfernis,Liberaler im Kopf und im Herzen. Fraktionsvorsitzender der Freien Demokraten im Landtag Rheinland-Pfalz. Twittere hier meine persönliche Meinung.
1634,clemenshoch,"Minister für Wissenschaft und Gesundheit Rheinland-Pfalz - hier mit politischer Meinung, aber privat"
1635,MKropfreiter,"Ortsbürgermeister Lingenfeld, Landtagsabgeordnete Rheinland-Pfalz"
1636,smueller_1973,"#SPD -Abgeordnete des Landtages RLP, Themen: #Bildung 🏫, #Familie #Gleichstellung #LSBTQI, Basketballfan 🏀"
1637,HeikeRaab,"Bevollmächtigte #RLP Medienpolitikerin, Koordiniererin der Rundfunkkommission, Vors. Medienkommission SPD, Europapolitik @EU_CoR Mitglied"
1638,Schmitt_FDP,"Staatsministerin für Wirtschaft, Verkehr, Landwirtschaft und Weinbau
Stv. Vorsitzende der FDP Rheinland-Pfalz 
Impressum: https://t.co/zx2SIaecj0"
1639,AnkeSimonLU,Landtagsabgeordnete und Ortsvorsteherin aus Ludwigshafen
1640,JoachimStreit,
1641,CBvHeusinger,"#MdL, Parlamentarischer Geschäftsführer und Sprecher für Innenpolitik und Justiz- #gruene #gruenerlp #ltrlp #koblenz #rlp"
1642,GruenerWinkler,"(he/him) Mitglied des Landtages RLP, Vorsitzender des Gesundheitsausschusses, Mitgl. im Kulturausschuss , MdB 2002-2013"
1643,wolfgang_aldag,"twittert als Stadtrat und Landtagsabgeordneter in Sachen Umwelt, Klimaschutz, Bildung und Kultur sowie in Sachen Spaß und Lebensfreude. 🌳🌻🤓🎼😆💚🏳️‍🌈"
1644,NicoleAngerMD,"Landtagsabgeordnete DIE LINKE in Sachsen-Anhalt für Magdeburg - Sprecherin für Kinder-/Jugendpolitik, Gesundheitspolitik, Politik für Menschen mit Behinderung"
1645,joerg_bern,"Berufsschullehrer, Dozent in der Lehrerfortbildung / Fokus: Medieneinsatz, e-learning /
Freier Demokrat
Aktuell: Mitglied des Landtages von Sachsen-Anhalt"
1646,SvenCzekalla,Mitglied des Landtages von Sachsen-Anhalt | Schatzmeister CDU #Saalekreis I Vorsitzender des Stadtrates Braunsbedra I Ortsbürgermeister #Krumpa | Christ
1647,KGodenrath,
1648,AndreasHenke4,"Oberbürgermeister a.D. , Stadt Halberstadt, Mitglied des Landtages Sachsen-Anhalt, Fraktion Die Linke"
1649,SandraHietel,Mama / Dipl.-Betriebsw. (FH) / M.A. „Innovatives Management“ / Stadträtin / vermittelnd & sachorientiert - für die Menschen - Mitglied des Landtages #ltlsa
1650,LydiaHueskens,"Ministerin Infrastruktur und Digitales Sachsen-Anhalt, @mid_lsa Präsidiumsmitgl. der @FDP, Vorsitzende der @FDP_lsa #lsa #ltlsa Twittert hier privat."
1651,AnneKeding,Für #Magdeburg im Landtag | Vizepräsidentin des @landtag_lsa
1652,JulianeKleemann,🚩 Co-Landesvorsitzende @SPD_LSA 💼Landtagsabgeordnete @spd_lt_lsa & Kreistagsfraktionsvorsitzende
1653,GKosmehl,"Jurist, Fußballfan, FDP, Mitglied des Landtags Sachsen-Anhalt, Innen- und Rechtspolitik, Medien, 🇪🇺"
1654,KonstantinPott,Landesvorsitzender Junge Liberale Sachsen-Anhalt | jüngster Abgeordneter im Landtag von Sachsen-Anhalt | 25 Jahre
1655,raeuscher,"Nachhaltigkeit, Sachlichkeit & frei von ideologischen Scheuklappen, MdL Sachsen-Anhalt"
1656,richtair,"Gesundheit und Bildung | Landtagskandidatin der @spd_lsa für Wittenberg WK 24 |  Ärztin, Master of Public Health"
1657,RosomkiewiczMdL,
1658,StefanRulandBBG,Hier twittere ich als: Mitglied des Landtages von Sachsen-Anhalt und finanzpolitischer Sprecher der @cdufraktion_LSA
1659,JScharfenort,Ich kann komplizierte Dinge einfach erklären.
1660,MScheffler_MK,SPD-Landtagsabgeordneter für den Märkischen Kreis. Sozial. Verlässlich. Für Alle.
1661,Florian59528055,"Mitglied des Landtages Sachsen- Anhalt,1.stell.der Kreistagsfraktion- Saalekreis, Vorsitzender des Ausschuss für Kultur & Sport im Saalekreis."
1662,AndreasSilbers1,Fraktionsvorsitzender @fdpfraktionlsa | stellv. Kreisvorsitzender @fdpHalleSaale | Team Silbersack twittert mit dem Kürzel (TAS).
1663,KuchSimon,Für die Menschen in unserer Heimat. Mitglied des Landtages Sachsen-Anhalt+Kreisrätin+Mutter+Ehrenamtlerin+Demokratin+Unternehmerin - EINE VON EUCH - immer!
1664,KathrinTarrico1,"Geboren wurde ich 1965 in Sachsen-Anhalt, habe Landwirtschaft studiert, war Teil der Friedlichen Revolution 1989 und bin heute mit Herz und Seele Liberale."
1665,MdlWald,•MdL Sa.-Anh./AfD-Fraktion •Stellv. Vorsitz. AfD-Fraktion KT-SK •Vorsitz. AfD-Fraktion Stadtrat MER •Stellv. Kreisvorsitz. AfD KV-SK •Vorsitz. AfD-OG Merseburg
1666,Marget_Wendt,
1667,WillingmannA,
1668,LarsJoernZimmer,
1669,_sanaeabdi,"Bundestagsabgeordnete aus und für Köln (Porz, Kalk, nördliche Innenstadt) Entwicklungspolitische Sprecherin der @spdbt 📸https://t.co/X7akEPXrzG"
1670,Valentin_C_Abel,"Bundestagsabgeordneter für die @fdp im Wahlkreis Schwäbisch Hall-Hohenlohe, Landesvorstandsmitglied der @fdpbw"
1671,katjadler,"Bundestagsabgeordnete @fdpbt für den WK 176 Hochtaunus/ Hessen. Mein Fokus: 💛 Freiheit, 🇪🇺 Europa, Familie & Chancengerechtigkeit"
1672,s_aeffner,"Bundestagsabgeordnete @GrueneBundestag🤝
Wahlkreis Pforzheim-Enzkreis 🌿🌻
Sozialpolitik | Bürgergeld | Regelsätze | Kindergrundsicherung | Barrierefreiheit"
1673,ali_aldailami,"Vize-Vorsitzender DIE LINKE., Sprecher BAG Migration, Vorsitzender DIE LINKE. Gießen"
1674,HalakMuhanad,🏛 FDP-Bundestagsabgeordneter 🔱 Aquaman der FDP👨🏻‍💼 FDP-Kreisvorsitzender ⚖️ Kreisrat Freyung-Grafenau ⚔️ Stadtrat Grafenau 🗳 Wahlkreis Deggendorf
1675,DagmarAndres,
1676,arlt_johannes,"💂‍♀️: 39/Offizier/Europäer/Ehemann
👨‍💼: Direkt gewählter Bundestagsabgeordneter im BTWK 17 #verteidigungsausschuss #wirtschaftsausschuss"
1677,AnAudretsch,"Stv. Fraktionsvorsitzender @GrueneBundestag | Finanzen, Haushalt, Wirtschaft, Arbeit, Soziales | Im Bundestag für Neukölln | Mastodon
@anaudretsch@gruene.social"
1678,maik_aussendorf,"Bundestagsabgeordneter für BÜNDNIS 90/ GRÜNE aus Bergisch Gladbach, digitalpolitischer Sprecher, Mitglied im Ausschuss für Digitales & Wirtschaftsausschuss"
1679,TBBacherle,"MdB aus Böblingen | Digital- & Außenpolitik für @gruenebundestag | @ditisschade | Digitale Außenpolitik, Nordafrika, Datenökonomie & EU-transatlant. Beziehungen"
1680,baldy_daniel,
1681,fbanaszak,🏛 Abgeordneter @gruenebundestag für Duisburg & Sprecher der Landesgruppe NRW | 🏭 Wirtschaft/Industrie & 💶 Haushalt | 🌻 Vorsitzender @gruene_ruhr
1682,DrChristinaBaum,"von 2016-2021 für die AfD im Landtag BW. Wahlkreis 23, Main-Tauber. Jetzt Bundestagsabgeordnete der AfD. Landesgruppe Baden-Württemberg"
1683,kathabeck,Finanzpolitische Sprecherin + Leiterin AG Finanzen @gruenebundestag | Wahlhamburgerin ⚓ Wahlkreis @GRUENE_Nord | Unternehmensberaterin mit ❤️ | @fcstpauli🥳
1684,RogerBeckamp,"Immer schön bei der Wahrheit bleiben; Obmann im Ausschuss für Wohnen, Stadtentwicklung, Bauwesen… ; Vorsitzender der deutsch-iranischen Parlamentariergruppe"
1685,olafinderbeek,Klimapolitischer Sprecher 🌍 / Meerespolitik 🌊 / Auswärtiges 🗺 für Freie Demokraten @fdpbt
1686,JakobBla,@spdde | Im Bundestag für den Wahlkreis 37 Lüchow-Dannenberg - Lüneburg  | Präsidium und Landesvorstand @spdnds
1687,IngoBodtke,MdB bei @fdpbt/ Fraktionsvorsitzender FDP im Kreistag / Bundesvorstand & Landesvorsitzender der @LiMiBund/ stellv. FDP-Kreisvorsitzender
1688,Boginski_,
1689,Der_Starost,Ernst
1690,m_breilmann,"Bundestagsabgeordneter für Recklinghausen, Castrop-Rauxel und Waltrop.  Fraktionsvorsitzender der CDU Castrop-Rauxel."
1691,YannickBury,"Ökonom | Bundestagsabgeordneter für den WK Emmendingen-Lahr | Haushalt, Finanzen und Europa @cducsubt @cdu | davor: Volkswirt @EuckenInstitut"
1692,karlbaer,"Offizieller Account von Karl Bär, Mitglied des Bundestags für Bündnis'90/Die Grünen aus dem bayerischen Oberland. Member of Parliament in Germany for the Greens"
1693,isacademartori,"SPD-Bundestagsabgeordnete aus Mannheim, Direkt gewählt, Verkehrsausschuss + Ausschuss Wohnen & Stadtentwicklung, Lateinamerika 🚦🚲🚄🛴🚗🛬🏗️🏘️🏢👷‍♀️"
1694,juergencosse,"Mitglied des Deutschen Bundestages, SPD,  @spdbt"
1695,MarioCzaja,"Generalsekretär @CDU, MdB für #Marzahn-#Hellersdorf & Präsident @drk_berlin, früherer Senator für Gesundheit & Soziales. Es twittern Mario Czaja & Team (tc)"
1696,HakanDemirNK,"Für Neukölln im Bundestag (SPD)
Arbeiter:innenkind |
Innen- und Sozialpolitik | starke Demokratie | Menschenrechte | Migration 
    
      🌱 Natur ⚽️ Fußball"
1697,detzer_sandra,Wirtschaftspolitische Sprecherin der @GrueneBundestag • Mitglied des Deutschen Bundestages • WK #Ludwigsburg
1698,MDiedenhofen,"Im Bundestag für den Wahlkreis Neuwied/Altenkirchen | Vorstand @spdrlp | Ausschuss für Wohnen, Stadtentwicklung, Bauwesen und Kommunen"
1699,JanUlrichDieren,Rechtsanwalt im Arbeitsrecht | Mitglied des Bundestages | Ratsmitglied @moers_de | Vorstand @forum_dl21 & @ISM_e_V | Star Wars & Star Trek
1700,ThomasDietz_MdB,Deutscher Bundestag  ⚒Für unser Erzgebirge im Bundestag⚒ AfD
1701,DeborahDuering,"// Sprecherin für Entwicklungspolitik
// Mitglied im Finanzausschuss 
// Bündnis 90/Die Grünen im Bundestag
// Friedens- und Konfliktforscherin"
1702,Leckert_,MdB | Feuerwehrmann | 3. Bürgermeister | Gemeinderat | Kreisrat | Heraldiker | Betriebswirt | DKKV | Vor der Lage | Twittert zu Bevölkerungsschutz
1703,sonjaeichwede,SPD Bundestagsabgeordnete für Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I (Wahlkreis 60) und Rechtspolitische Sprecherin
1704,HERavensburg,Bundestagsabgeordnete für den Wahlkreis Ravensburg @spdbt • Kreisvorsitzende des SPD Kreisverbands Ravensburg • Stadträtin in Ravensburg
1705,robert_farle,Bis zum 06. Juni 2021 Parlamentarischer Geschäftsführer der AfD-Fraktion Sachsen-Anhalt | Bundestagsabgeordneter für den Wahlkreis Mansfeld
1706,fiedelseb,offizieller Account des SPD-Bundestagsabgeordneten für den Wahlkreis Mülheim-Essen I - hier persönliche Meinung
1707,funke_fabian,MdB für Sächsische Schweiz-Osterzgebirge | Mitglied im Europaausschuss & im Ausschuss für Menschenrechte und humanitäre Hilfe | @spdde
1708,max_fksr,MdB für Augsburg und Nordschwaben 💛🗽Digitalpolitischer Sprecher @fdpbt 💪 Landesvorstand @fdpbay
1709,schahinag,"Fight racism! Fight sexism!
Grüne Bundestagsabgeordnete @gruenebundestag für den Kreis Minden-Lübbecke (NRW)"
1710,GansGruen,"Mitglied des Bundestages @gruenebundestag
GRÜN  | POLITIK   | 
trans* 🏳️‍⚧️🏳️‍⚧️🏳️‍⚧️ queer🌈🌈🌈 sie/ihr"
1711,AG_AfD,Vorstehender der Bundestagsfraktion der Alternative für Deutschland. @AfD | Support
1712,GeisslerJonas,JU Bezirksvorsitzender | Stadtrat | Kreisrat | #Kronach
1713,JN_Gesenhues,"Papa • MdB • Umweltpolitischer Sprecher @gruenebundestag • Wahlkreis Steinfurt III • Vorsitzender Grüne Westfalen • Umwelt- und Ressourcenökonomik, Dr.phil."
1714,FabianGramling,🇩🇪 Bundestagsabgeordneter @cdu 🗂🦸 #Versorgungssicherheit 🔋 #Kreislauf ♻️ #Innovation 🚀 & Games 🎮 @vfb ⚪️🔴 Impressum 👇
1715,inge_graessle,Directly elected Member of the German Bundestag Backnang/Schwäbisch Gmünd - former Member of @EuroParl - former Chair of the @EP_BudgControl
1716,S_Gruetzmacher,"Mitglied des Bundestages @gruenenrw
Themen: Finanzen/Geldwäsche/Digitalisierung/Dig. Zivilgesellschaft/ ESF+/Soziales Europa
@sabinegruetzmacher@gruene.social"
1717,goerke_c,"Mitglied des Bundestages @linksfraktion, WK 64 Lausitz, Finanzminister a.D., Finanzpolitik für die Millionen statt die Millionäre"
1718,SerapGueler,MdB & Mitglied des Verteidigungsausschusses. Stellv. Mitglied im Innenausschuss/ Bundesvorstandsmitglied CDU/ stellv. Vorsitzende der CDU Köln
1719,StHeck,
1720,FHeiligenstadt,"MdB seit 10/2021 im Wahlkreis 52 Goslar-Northeim-Osterode, von 2003 bis 2021 MdL in Nds., SPD Fraktion, von 2013 bis 2017 Kultusministerin in Nds."
1721,linda_lobster,"grüne MdB aus Hamburg-Altona für Gesundheit 🩺, Verbraucher*innenschutz 🛒, Gleichstellung. Plus: Langstreckenläuferin🏃🏻‍♀️, Hummer-Sammlerin 🦞, Mutter 👩‍👧"
1722,KathrinAnna,Grünes Mitglied des Bundestages. Klimapolitikerin + Aktivistin für #Klimagerechtigkeit & das Ende des fossilen Zeitalters #ClimateJustice #EndFossilFuels / She
1723,AnkeHennigSPD,
1724,SusanneHennig,Hier twittern die Bundestagsabgeordnete Susanne Hennig-Wellsow (SHW) @DieLinke @Linksfraktion & ihre Büros (SB) | WK Erfurt-Grammetal-Weimar | @die_linke_th
1725,JasminaHostert,Bundestagsabgeordnete Wahlkreis Böblingen | Stellv. Landesvorsitzende der @spdbawue | Regionalrätin
1726,verenahubertz,Für Trier und Trier-Saarburg im Bundestag | Stellvertretende Fraktionsvorsitzende @spdbt | Gründerin @1KitchenStories | @Rote_Teufel
1727,avjurisch,"MdB für die @fdp aus dem Kreis Konstanz | Einwanderung 🤝, Europa 🇪🇺, Schweiz 🇨🇭 und UA Afghanistan 🇦🇫 | Hier twittern ich und mein Team (TJ) 💬"
1728,LamyaKaddor,"MdB 🌻, Innenpolitische Sprecherin @gruenebundestag, Außenpolitik Nahost, Islamwissenschaftlerin @unidue, Lehrerin @landfermannD, Mit-Gründerin @LIB_eV"
1729,Macit_SPD,🏛 Bundestagsabgeordneter 🔴 Sozialdemokrat 📌 Wahlkreis Ludwigsburg 👨‍⚖️ Rechtsausschuss 🇩🇪🇹🇷 Sprecher in der Dt./Türk. PG
1730,CarlosKasperMdB,Bundestagsabgeordneter der SPD für das Chemnitzer Umland 🏛️ • Zollbeamter 👮‍♂️ • Rennrodler ⛷️ • #TeamCat 🐱
1731,annakassautzki,(she/her) SPD. MdB. Mecklenburg-Vorpommern. stellv. Vors. Digitalausschuss. Feministin. Europäerin. Greifswalderin. Dorfkind. Im Internet zuhause.
1732,MalteKaufmann,Mitglied des Deutschen Bundestages | Unternehmer | Dipl.-Volkswirt | Vorstand AfD HD | Obmann der AfD-Fraktion im Wirtschaftsausschuss
1733,DrMKaufmann,
1734,MiKellner,"MdB für Uckermark, Barnim und Brandenburg und parl. Sts im BMWK und Mittelstandsbeauftragter der Bundesregierung, der hier in eigener Sache tweetet."
1735,Bina_Khan_,Abgeordnete @gruenebundestag 🌻 • Ausschuss für Inneres & Heimat • Ausschuss für Digitales •                    @MisbahKhan@gruene.social
1736,helmut_kleebank,"SPD, Mitglied des Dt. Bundestages, stv. Vors. der SPD Spandau,  Krankenpfleger, Mathem. u Phys., Lehrer, Schulleiter, ehem. Bezirksbürgermeister Spandau"
1737,Ottilie_Klein,I 🧡 Mitte | Bundestagsabgeordnete für Berlin-Mitte | 🤝Arbeit & Soziales/🇪🇺 Europa | Mitgliederbeauftragte @cduberlin | #stolzeChristdemokratin | #ilovemitte
1738,AnniKlose,Bundestagsabgeordnete der #SPD aus Berlin #Mitte. Zuständige Berichterstatterin für das #Bürgergeld (Abschaffung Hartz IV) im Ausschuss für #Arbeit & #Soziales.
1739,timkluessendorf,
1740,laura_kraft_,"🏛 Bundestagsabgeordnete für Siegen-Wittgenstein🌻 Obfrau im Ausschuss für #Bildung, #Forschung und Technikfolgenabschätzung @gruenebundestag"
1741,akk,Saarländerin. Eine von über 400.000 CDU-Mitgliedern.
1742,krusehamburg,"Energiepolitik & Häfen @fdpbt 💛 
             @fdphh ⚓ Bundesvorstand @fdp 🗽"
1743,PhiKraemer,Mitglied des Bundestages für Südhessen @gruenebundestag | Stv. Vorsitzender Sportausschuss | Verteidigungsausschuss | Enquete-Kommission Afghanistan
1744,MartinKroeber,"Ihr direkt gewählter Bundestagsabgeordneter für Magdeburg, Schönebeck (Elbe), Barby, Calbe (Saale) und Bördeland | SPD | Gewerkschafter | es twittert: Mein Büro"
1745,TKuban96,Sturmfest.Erdverwachsen.Niedersachse. Fußballer aus Leidenschaft. Politiker mit Herzblut als CDU-Bundestagsabgeordneter
1746,AnneKoenig_,Westmünsterländerin / MdB / WK Borken II / CDU/CSU-Bundestagsfraktion
1747,KuehniKev,
1748,Ricarda_Lang,Bundesvorsitzende von @die_Gruenen. Abgeordnete im Deutschen Bundestag.
1749,ThorstenLieb,"Mitglied des Deutschen Bundestages MdB FDP @fdpbt
Rechts- und Haushaltsausschuss
Kreisvorsitzender @fdpffm
Stv. Landesvorsitzender @fdphessen
Rechtsanwalt"
