X;twitter_handle;profile;user_id;party
1242;BPfefferlein;✳️ Bündnis 90/Die Grünen Thüringen;3083754916;Bündnis 90/Die Grünen
1243;MoellerAfD;Landessprecher #AfD Thüringen, MdL & Justizausschussvorsitzender im Thüringer Landtag, Anwalt;2888444559;AfD
1244;BjoernHoecke;Landessprecher und Fraktionsvorsitzender der AfD Thüringen;2784480231;AfD
1245;RalfKalich;Innenpolitischer Sprecher Fraktion DieLinke im Thüringer Landtag;2302845841;DIE LINKE
1246;Buehlandreas;Heimatmensch für den 📍südlichen #IlmKreis u. #Schmiedefeld. Parlamentarischer Geschäftsführer der @cdu_fraktion_th 🙋🏻‍♂️ Mitglied des Landtag 🗳#bühlpacktan;2279896372;CDU
1247;KaufmannAfD;"Prof. Dr.-Ing. Michael Kaufmann, 
Mitglied des Bundestages, Wahlkreis 195, Forschungspol. Sprecher AfD-Fraktion
#AfD #Thüringen @AfD_Thueringen @AfDimBundestag";1595763756;AfD
1248;OMueller_Jena;Biologe, erneuerbare Energien, Gesundes Essen, bekennender Europäer, GRÜN aus Jena;1456839854;Bündnis 90/Die Grünen
1249;dialehm;MdL bei @spdthl, leidenschaftliche NaturFreundin und Gewerkschafterin;1393879417;SPD
1250;keineausrede;"AfD-MdL aus Thüringen.😀 
Sprecher für  Wohnungsbau und Verkehr
Fraktionschef AfD-Kreistagsfraktion ABG";1363346095;AfD
1251;GruenerDirk;Thüringer, Erfurter, Outdoor und Laufen (Minister für Migration, Justiz und Verbraucherschutz aD);1227578366;Bündnis 90/Die Grünen
1252;MikeMohring;Vorsitzender @cdu_thueringen 2014-20 & @cdu_fraktion_th 2008-20| Sprecher CDU/CSU Finanzsprecherkonferenz | BuVo @cdu & @mit_bund | Botschafter @krebshilfe_bonn;1041930259;CDU
1253;Hummelshainer;Immer Einsatzbereit und Interessiert.;902272998;CDU
1254;St_Dittes;Mitglied und Vorsitzender der Fraktion DIE LINKE im Thüringer Landtag - Wahlkreisabgeordneter in #Weimar;362422019;DIE LINKE
1255;gudrunlukin;Geboren am 29.12.1954 | Zwei Kinder | Diplomphilosophin | MdL Thüringen;271383045;DIE LINKE
1256;ChristianSchaft;Vorsitzender @die_linke_th | MdL @linke_thl |  Wissenschaftspolitik, uvm. | ZinXX Ilmenau;269499400;DIE LINKE
1257;henfling_m;Abgeordnete Thüringen |Innen- und Kommunalpolitik | Kultur- Europa- Medien- und Netzpolitik | Antifaschismus und Demokratie | BÜNDNIS 90/GRÜNEN;195792700;Bündnis 90/Die Grünen
1258;SBilay;Kommunalfreund | Linkspolitiker | Landtagsabgeordneter | Sprecher Innenpolitik für @Linke_Thl;164205156;DIE LINKE
1259;KarolaStange;"MdL DIE LINKE. Thüringen; Erfurter Stadträtin; Stellvertretende Landesvorsitzende der Volkssolidarität Thüringen; Hier twittert mein Team und ich.";102950144;DIE LINKE
1260;Chr_Tischner;Landtagsabgeordneter, stellv. Fraktionsvorsitzender sowie Sprecher für Bildung und Wissenschaft der CDU-Fraktion Thüringens. Gymnasiallehrer.;92029448;CDU
1261;fbaumfdp;MdL, Freie Demokraten im Thüringer Landtag, Wirtschaftsjunioren Thüringen, FDP Erfurt, Liberale Frauen, D-64;68986627;FDP
1262;KatharinaKoenig;#MdL #LINKE #Thüringen / #Antifaschismus, #Antirassismus #NSU-Aufklärung / Das Private ist politisch / still ❤️ #Antifa;68359798;DIE LINKE
1263;KKorschewsky;Mitglied des Thüringer Landtages, Sprecher für Sport und Tourismus der Fraktion DIE LINKE;61594385;DIE LINKE
1264;linkeanja;MdLThüringen,Mensch,Leidenschaftlich,Demokratietante,Links;60985121;DIE LINKE
1265;SusanneHennig;Hier twittern die Bundestagsabgeordnete Susanne Hennig-Wellsow (SHW) @DieLinke @Linksfraktion & ihre Büros (SB) | WK Erfurt-Grammetal-Weimar | @die_linke_th;60619687;DIE LINKE
1266;JonasUrbach;Landtagsabgeordneter und Bürgermeister a.D.;57968510;CDU
1267;GottiSlow;Abgeordneter Thüringer Landtag, Wahlkreis 31, Bürgermeister a.D., Kommunikationswissenschaft, Christdemokrat, Energie- und Umweltpolitik #Heimatenergie *337 ppm;55487366;CDU
1268;Astrid_RB;Astrid Rothe-Beinlich, BÜNDNIS 90/DIE GRÜNEN im Thüringer Landtag, Fraktionsvorsitzende, Stadträtin #refugeeswelcome Blockiere Nazis+Rassist*innen;34257654;Bündnis 90/Die Grünen
1269;m_gleichmann;"Politiker für #DIELINKE aus dem #SaaleHolzlandKreis in #Thüringen. Spezialitäten #Europa, #Energie und #LändlicherRaum.
viva l'Europa Antifascista";29300613;DIE LINKE
1270;DirkBergner;Vizepräsident THL, FDP-Landesvize Thür., Bürgermeister a.D. Stadt Hohenleuben, Mitglied Kreistag Greiz, Bauing., Freiberufler;27234930;FDP
1271;marx2009;MdL @spdthl ,Sprecherin für Innen🚨,Recht⚖️,Europa🇪🇺,Digitales📲 Verfassungspatriotin🏛;26464235;SPD
1272;mariovoigt;Vorsitzender @cdu_thueringen & @cdu_fraktion_th 🗣 • Fußballexperte @fccarlzeissjena ⚽️;24243468;CDU
1273;demoe;Sozialarbeiter | Gewerkschafter | Mitglied des Thüringer Landtags #verdi #spd #naturfreunde #awo #esgibtnichtsgutesaussermantutes #diestadtsozialbewegen;23217308;SPD
1274;KemmerichThL;MdL, Vorsitzender der Parlamentarischen Gruppe im Thüringer Landtag, Vorsitz @FDP_Thueringen & @ErfurtFDP, Jurist, verh. sechs Kinder, Erfurt/Weimar/Aachen;22755312;FDP
1275;bodoramelow;Mensch;21392844;DIE LINKE
1276;Gerold_Otten;#AfD +Mitglied im #Verteidigungsausschuß +Obmann und Sprecher für Abrüstung, Rüstungskontrolle und Nichtweiterverbreitung +Mitglied #NATOPA;7,7431E+17;AfD
1277;Peter_Beyer;#Transatlantik-Koordinator Bundesregierung (2018-2022)| Bundestagsabgeordneter | @cducsubt | Obmann Enquete-Kommission #Afghanistan | #Westbalkan #Lateinamerika;445375409;CDU
1278;Schwarz_MdB;SPD Bundestagsabgeordneter für Bamberg u. Forchheim. Mitglied im Haushalts-, Verteidigungsausschuss, Bundesfinanzierungsgremium.Twitter selbst.;2226815116;SPD
1279;Bubendorferfdp;#Freigeist | #Bayern | Bundestagsabgeordnete @fdpbt | Mitglied im Ausschuss für Inneres und Heimat | Mitglied im Petitionsausschuss;8,87344E+17;FDP
1280;cjcronenberg;Sauerländer. Bundestagsabgeordneter. Freier Demokrat. Familienvater.;1,32513E+18;FDP
1281;DjirSarai;Mitglied des Deutschen Bundestages, Generalsekretär der FDP;9,60463E+17;FDP
1282;FahimiYasmin;"#DGB-Vorsitzende @dgb_news | Überzeugungstäterin |  Feministin | 

Impressum/Datenschutz: https://t.co/TmfOKxo2M1";1,03803E+18;SPD
1283;KestnerJens;Jens Kestner Mitglied des 19. Deutschen Bundestages und Landesvorsitzender von 2020-2022 der #AfD #Niedersachsen hier und selbst am twittern 🇩🇪;9,16938E+17;AfD
1284;tietze_andreas;MdL, verkehrspolitischer Sprecher und Vorsitzender des Wirtschafts- und Verkehrsausschusses im Schleswig-holsteinischen Landtag;73410805;Bündnis 90/Die Grünen
1285;HeikeWernerTH;"Thüringer Ministerin für Arbeit, Soziales, Gesundheit, Frauen und Familie; Mitglied Landesvorstand LINKE Thüringen";3197641246;DIE LINKE
1286;benniadjei;Mitglied des bayerischen Landtags, Sprecher für Digitalisierung 🌻👨🏾‍💻⚡️ @GrueneLandtagBY;1,06301E+18;Bündnis 90/Die Grünen
1287;AnnaGallinaHH;Senatorin für Justiz und Verbraucherschutz der Freien und Hansestadt Hamburg, @GRUENE_Hamburg, hier persönlich, cis, sie/she;860102108;Bündnis 90/Die Grünen
1288;TobiGotthardt;Abgeordneter, Vorsitzender des Europaausschusses, amt. Vorsitzender im Bildungsausschuss des Bayerischen Landtags;1,08493E+18;Freie Wähler
1289;Ch_Haubrich;"Gesundheitspolitische Sprecherin von @GrueneLandtagBY aus Merching. 
#Gesundheit 🚑 #Ökologie 🌻";1,06771E+18;Bündnis 90/Die Grünen
1290;w_heubisch;Vizepräsident @Landtag_Bayern | FDP-Landtagsabgeordneter 💛💙 | Staatsminister für #Wissenschaft, #Forschung und #Kunst a.D. | #München | Kulturverliebt ‼️;1,12363E+18;FDP
1291;AndreasKrahl1;Grüner MdL @Landtag_Bayern / #Pflegepolitik / Senior*innenpolitik / Fachkrankenpfleger / #Ehrenamt / Vizepräsident @brkaktuell / Bio-Imker;1,06271E+18;Bündnis 90/Die Grünen
1292;Roland_Magerl;Mitglied des Bayerischen Landtages;1,10139E+18;AfD
1293;GeorgMaier8;Minister für Inneres und Kommunales des Freistaates Thüringen. Twittert hier privat. RT isn‘t endorsement.;9,41228E+17;SPD
1294;FabianMehring;FREIE WÄHLER | Bayerischer Landtag | Parlamentarischer Geschäftsführer;1,30017E+18;Freie Wähler
1295;SchuberlToni;"Landtagsabgeordneter im Bayerischen Landtag I
Fraktion BÜNDNIS90/DIEGRÜNEN I Rechtspolitischer Sprecher";1,07028E+18;Bündnis 90/Die Grünen
1296;AnjaSiegesmund;Designierte Präsidentin des @bde_presse und des @kirchentag_de | Ministerin a.D. | Hier privat.;1245768307;Bündnis 90/Die Grünen
1297;UlrikeSparr;Abg. Hamb. Bürgerschaft. #Umwelt#Naturschutz #hhbue;8,49963E+17;Bündnis 90/Die Grünen
1298;spitzerfdp;Gesundheits- und pflegepolitischer Sprecher der @fdpltby 🏥🚑💊💉, Betriebsmediziner und Hausarzt mit eigener Praxis 👨‍⚕️, Stadtrat für die @fdp in #Kempten;1,07209E+18;FDP
1299;HeikeTaubert;"Thüringer Finanzministerin, Stellv. Ministerpräsidentin a.D.
hier privat";2365903693;SPD
1300;WTiefensee;"Bin in Gera geboren,
in Sachsen aufgewachsen, 
hab' ziemlich lange dort gelebt.
Zurückgekehrt zu meinen Wurzeln und
nun im schönen Thüringen unterwegs.";1662100297;SPD
1301;anjes_tjarks;Senator für Verkehr und Mobilitätswende;4845563081;Bündnis 90/Die Grünen
1302;AndreasWildAfD;"Unternehmer, 59, Vorsitzender des Vereins 
Freunde der Staatsreparatur e.V. und
Stv. Vorsitzender des AfD-Bezirksverbandes Steglitz-Zehlendorf.";7,76077E+17;AfD
1303;EiblMdl;Landtagsabgeordneter der Freien Wähler Fraktion;1,06415E+18;Freie Wähler
1304;jorg_hansen;"Landtagsabgeordneter 
Sprecher für Polizei, Sport, Senioren und Petitionen
FDP";1,09752E+18;FDP
1305;rolandweigert;Staatssekretär im Bayerischen Staatsministerium für Wirtschaft, Landesentwicklung und Energie;1,20127E+18;Freie Wähler
1306;mboerschel;"Mitglied der SPD-Landtagsfraktion in Nordrhein-Westfalen; Vorsitzender der SPD-Fraktion im Kölner Stadtrat";106185925;SPD
1307;alexanderkrauss;Für die Region Schwarzenberg im Sächsischen Landtag - für die CDU.;16361049;CDU
1308;Helmut_Seifen;Landessprecher der @AlternativeNRW, Abgeordneter der @AfD_FraktionNRW im #ltnrw. https://t.co/TfoaVP5jtt;3303019564;AfD
1309;HeriFriedmann;MdL AfD  Rheinland-Pfalz;1308675588;AfD
1310;loeffler_cdu;Rechtsanwalt, Großvater, CDU-Kandidat für den Stuttgarter Norden für die Landtagswahl 2021;1,28268E+18;CDU
1311;ksteinhuelbjoos;🌹Landtagsabgeordnete @spdlandtagbw  📖 Als langjährige Rektorin setze ich mich mit Tatkraft für beste Bildung ein!;1,2299E+18;SPD
1312;PeterSeimer;Landtagsabgeordneter für den Wahlkreis 6 | BW Bündnis 90/Die Grünen 🌻;1,13151E+18;Bündnis 90/Die Grünen
1313;hjgossner_mdl;Mitglied des Landtags von Baden-Württemberg, Abgeordneter für den Wahlkreis Göppingen.;9,07562E+17;AfD
1314;tok_tayfun;Grüner Landtagsabgeordneter für den Wahlkreis Bietigheim-Bissingen🌻;2876938900;Bündnis 90/Die Grünen
1315;TobiasVogt;CDU-Landtagsabgeordneter BaWü WK14, Papa, VfB Fan, Europäer, Schwabe, Kirchheimer, liberal/sneaker konservativ, Unternehmer.;160286019;CDU
1316;ralfnentwich;Landtagsabgeordneter für den Wahlkreis Backnang @Gruenebw l Sprecher für Digitale Bildung l Sprecher für Ernährung l Imker aus Leidenschaft;8,26461E+17;Bündnis 90/Die Grünen
1317;LindenschmidAfD;Landtagsabgeordneter der @AfD für den Wahlkreis 17 #Backnang | Stv. Vorsitzender @AfDRemsMurr | Kreisrat Rems-Murr-Kreis | Regionalrat Verband Region Stuttgart;1,23811E+18;AfD
1318;erwinkoehlermdl;Landtagsabgeordneter im Wahlkreis Eppingen  #ltwbw21 im #wkeppingen - Stadtrat Grüne Lauffen a.N. - Mitglied bei;1,37391E+18;Bündnis 90/Die Grünen
1319;cathie_kern_mdl;Italophile Deutsch-Britin, daheim in Hohenlohe. Landtagsabgeordnete, Kreis- und Stadträtin. Politik für Menschen und unsere Umwelt.;1,26128E+18;Bündnis 90/Die Grünen
1320;RubenRupp;"Abgeordneter im 17. Landtag von Baden-Württemberg 

https://t.co/s6C5TWjZxi
https://t.co/oLaSlln2UR
https://t.co/QpeofHKfJ1";9,95751E+17;AfD
1321;AnsgarMayr;Mitglied des Landtags von Baden-Württemberg (CDU);22923540;CDU
1322;c_jung77;"MdL WK Bretten; AK-Leiter und Sprecher für Verkehr und Petitionen der @fdpdvpfraktion";7,40178E+17;FDP
1323;scuny;Ihr Landtagsabgeordneter der SPD an Bergstraße & Neckar;36051966;SPD
1324;andrebaumann;Landtagsabgeordneter Wahlkreis Schwetzingen • Staatssekretär des Ministeriums für Umwelt, Klima und Energiewirtschaft • Biologe • Kurpfälzer;18381154;Bündnis 90/Die Grünen
1325;_jproe;Sozialdemokrat - Landtagsabgeordneter - Mensch;7,99527E+17;SPD
1326;FHerkens;Kandidat für die Landtagswahl im Wahlkreis Pforzheim, Ispringen, Birkenfeld, Kieselbronn und Engelsbrand.;1,31199E+18;Bündnis 90/Die Grünen
1327;KatrinSchindele;Landtagsabgeordnete 🏛 @CDU_FraktionBW Begeistert vom Landkreis Freudenstadt! 🍴 ☀️ 🌲 #blackforestpolitics 🖤💪🏻 🎉 Entwicklungsingenieurin 👩‍💻;1,21133E+18;CDU
1328;BMettenleiter;Kandidat im Wahlkreis Kehl von @die_gruenen für die #Landtagswahl Baden Württemberg;1,28888E+18;Bündnis 90/Die Grünen
1329;FrankBonath;"Mitglied der FDP/DVP Landtagsfraktion
Landtagsabgeordneter im Wahlkreis 54 Villingen-Schwenningen";62473154;FDP
1330;HansPeter_Storz;"Abgeordneter für den Wahlkreis #Singen im @LandtagBW 

@spdlandtagbw #FürDichImLandtag

Stadtrat | Kreisrat | Religionslehrer";307812689;SPD
1331;hoffmannspd;"#Digitales, #Mobilität und das #Leben
🟥 Landtagsabgeordneter SPD BW
📍 Wahlkreis Lörrach
🏫 Kreisrat Lörrach";1,02387E+18;SPD
1332;niklasnuessle;"Euer GRÜNER Landtagskandidat im Wahlkreis 59 Waldshut
Kreisrat Landkreis Waldshut - Gemeinderat Wutöschingen - Kreisvorsitzender KV Waldshut - u.v.m. ...";3050986923;Bündnis 90/Die Grünen
1333;CindyHolmberg;Abgeordnete des Landtags Baden- Württemberg für den Wahlkreis Hechingen-Münsingen;1915018728;Bündnis 90/Die Grünen
1334;ManuHailfinger;CDU-Landtagsabgeordneter für den Wahlkreis Hechingen-Münsingen, Gemeinderat in Sonnenbühl, Vorsitzender Sportkreis Reutlingen, Kreisvorsitzender CDU Reutlingen;59705995;CDU
1335;SteyerAfD;Landtagsabgeordneter der @AfD für den Wahlkreis 61 Hechingen-Münsingen in der 17. Wahlperiode | #AfD-Fraktionsvorsitzender im Gemeinderat Burladingen;1,29102E+18;AfD
1336;ledeabal;MdL, PGF Grüne, Tübingen, Sprecher für Migration @FraktionGruenBW # Diputado Regional Los Verdes # Regional MP Green Party #Baden #Württemberg;234964135;Bündnis 90/Die Grünen
1337;mjoukov;direkt gewählter Abgeordneter für den Wahlkreis #Ulm bei @FraktionGruenBW (Landtag von TheLÄND), Lebensgefährte von Vivian und Dosenöffner für Bea und Emma.;25132943;Bündnis 90/Die Grünen
1338;Ehmann_Fabian;"@die_gruenen,
Mitglied des Landtages @grueneltrlp 👉 Sprecher für Klima & Energie, Europa und Eine Welt, Jugend & Waldpolitik,
Stadtrat @mainz_de,";8,69574E+17;Bündnis 90/Die Grünen
1339;pfernis;Liberaler im Kopf und im Herzen. Fraktionsvorsitzender der Freien Demokraten im Landtag Rheinland-Pfalz. Twittere hier meine persönliche Meinung.;273936503;FDP
1340;clemenshoch;Minister für Wissenschaft und Gesundheit Rheinland-Pfalz - hier mit politischer Meinung, aber privat;92710268;SPD
1341;MKropfreiter;Ortsbürgermeister Lingenfeld, Landtagsabgeordnete Rheinland-Pfalz;372234777;SPD
1342;smueller_1973;#SPD -Abgeordnete des Landtages RLP, Themen: #Bildung 🏫, #Familie #Gleichstellung #LSBTQI, Basketballfan 🏀;1,30769E+18;SPD
1343;HeikeRaab;Bevollmächtigte #RLP Medienpolitikerin, Koordiniererin der Rundfunkkommission, Vors. Medienkommission SPD, Europapolitik @EU_CoR Mitglied;50342711;SPD
1344;Schmitt_FDP;"Staatsministerin für Wirtschaft, Verkehr, Landwirtschaft und Weinbau
Stv. Vorsitzende der FDP Rheinland-Pfalz 
Impressum: https://t.co/zx2SIaecj0";7,93029E+17;FDP
1345;AnkeSimonLU;Landtagsabgeordnete und Ortsvorsteherin aus Ludwigshafen;201794091;SPD
1346;CBvHeusinger;#MdL, Parlamentarischer Geschäftsführer und Sprecher für Innenpolitik und Justiz- #gruene #gruenerlp #ltrlp #koblenz #rlp;21648730;Bündnis 90/Die Grünen
1347;GruenerWinkler;(he/him) Mitglied des Landtages RLP, Vorsitzender des Gesundheitsausschusses, Mitgl. im Kulturausschuss , MdB 2002-2013;1,23885E+18;Bündnis 90/Die Grünen
1348;wolfgang_aldag;twittert als Stadtrat und Landtagsabgeordneter in Sachen Umwelt, Klimaschutz, Bildung und Kultur sowie in Sachen Spaß und Lebensfreude. 🌳🌻🤓🎼😆💚🏳️‍🌈;2209961105;Bündnis 90/Die Grünen
1349;NicoleAngerMD;Landtagsabgeordnete DIE LINKE in Sachsen-Anhalt für Magdeburg - Sprecherin für Kinder-/Jugendpolitik, Gesundheitspolitik, Politik für Menschen mit Behinderung;7,89184E+17;DIE LINKE
1350;joerg_bern;"Berufsschullehrer, Dozent in der Lehrerfortbildung / Fokus: Medieneinsatz, e-learning /
Freier Demokrat
Aktuell: Mitglied des Landtages von Sachsen-Anhalt";195399331;FDP
1351;SvenCzekalla;Mitglied des Landtages von Sachsen-Anhalt | Schatzmeister CDU #Saalekreis I Vorsitzender des Stadtrates Braunsbedra I Ortsbürgermeister #Krumpa | Christ;9,43777E+17;CDU
1352;AndreasHenke4;Oberbürgermeister a.D. , Stadt Halberstadt, Mitglied des Landtages Sachsen-Anhalt, Fraktion Die Linke;1,19742E+18;DIE LINKE
1353;SandraHietel;Mama / Dipl.-Betriebsw. (FH) / M.A. „Innovatives Management“ / Stadträtin / vermittelnd & sachorientiert - für die Menschen - Mitglied des Landtages #ltlsa;305564682;CDU
1354;LydiaHueskens;Ministerin Infrastruktur und Digitales Sachsen-Anhalt, @mid_lsa Präsidiumsmitgl. der @FDP, Vorsitzende der @FDP_lsa #lsa #ltlsa Twittert hier privat.;53347729;FDP
1355;AnneKeding;Für #Magdeburg im Landtag | Vizepräsidentin des @landtag_lsa;1,32002E+18;CDU
1356;JulianeKleemann;🚩 Co-Landesvorsitzende @SPD_LSA 💼Landtagsabgeordnete @spd_lt_lsa & Kreistagsfraktionsvorsitzende;4856817915;SPD
1357;GKosmehl;Jurist, Fußballfan, FDP, Mitglied des Landtags Sachsen-Anhalt, Innen- und Rechtspolitik, Medien, 🇪🇺;1,06487E+18;FDP
1358;KonstantinPott;Landesvorsitzender Junge Liberale Sachsen-Anhalt | jüngster Abgeordneter im Landtag von Sachsen-Anhalt | 25 Jahre;378691651;FDP
1359;raeuscher;Nachhaltigkeit, Sachlichkeit & frei von ideologischen Scheuklappen, MdL Sachsen-Anhalt;1,29786E+18;CDU
1360;richtair;Gesundheit und Bildung | Landtagskandidatin der @spd_lsa für Wittenberg WK 24 |  Ärztin, Master of Public Health;2811288270;SPD
1361;StefanRulandBBG;Hier twittere ich als: Mitglied des Landtages von Sachsen-Anhalt und finanzpolitischer Sprecher der @cdufraktion_LSA;904532262;CDU
1362;JScharfenort;Ich kann komplizierte Dinge einfach erklären.;1,00875E+18;AfD
1363;MScheffler_MK;SPD-Landtagsabgeordneter für den Märkischen Kreis. Sozial. Verlässlich. Für Alle.;539089029;CDU
1364;Florian59528055;Mitglied des Landtages Sachsen- Anhalt,1.stell.der Kreistagsfraktion- Saalekreis, Vorsitzender des Ausschuss für Kultur & Sport im Saalekreis.;1,23021E+18;AfD
1365;AndreasSilbers1;Fraktionsvorsitzender @fdpfraktionlsa | stellv. Kreisvorsitzender @fdpHalleSaale | Team Silbersack twittert mit dem Kürzel (TAS).;8,04062E+17;FDP
1366;KuchSimon;Für die Menschen in unserer Heimat. Mitglied des Landtages Sachsen-Anhalt+Kreisrätin+Mutter+Ehrenamtlerin+Demokratin+Unternehmerin - EINE VON EUCH - immer!;1,40525E+18;CDU
1367;KathrinTarrico1;Geboren wurde ich 1965 in Sachsen-Anhalt, habe Landwirtschaft studiert, war Teil der Friedlichen Revolution 1989 und bin heute mit Herz und Seele Liberale.;1,05372E+18;FDP
1368;MdlWald;•MdL Sa.-Anh./AfD-Fraktion •Stellv. Vorsitz. AfD-Fraktion KT-SK •Vorsitz. AfD-Fraktion Stadtrat MER •Stellv. Kreisvorsitz. AfD KV-SK •Vorsitz. AfD-OG Merseburg;1,01724E+18;AfD
1369;_sanaeabdi;Bundestagsabgeordnete aus und für Köln (Porz, Kalk, nördliche Innenstadt) Entwicklungspolitische Sprecherin der @spdbt 📸https://t.co/X7akEPXrzG;200695422;SPD
1370;Valentin_C_Abel;Bundestagsabgeordneter für die @fdp im Wahlkreis Schwäbisch Hall-Hohenlohe, Landesvorstandsmitglied der @fdpbw;1699863337;FDP
1371;katjadler;Bundestagsabgeordnete @fdpbt für den WK 176 Hochtaunus/ Hessen. Mein Fokus: 💛 Freiheit, 🇪🇺 Europa, Familie & Chancengerechtigkeit;712941191;FDP
1372;s_aeffner;"Bundestagsabgeordnete @GrueneBundestag🤝
Wahlkreis Pforzheim-Enzkreis 🌿🌻
Sozialpolitik | Bürgergeld | Regelsätze | Kindergrundsicherung | Barrierefreiheit";982288614;Bündnis 90/Die Grünen
1373;ali_aldailami;Vize-Vorsitzender DIE LINKE., Sprecher BAG Migration, Vorsitzender DIE LINKE. Gießen;9,896E+17;DIE LINKE
1374;HalakMuhanad;🏛 FDP-Bundestagsabgeordneter 🔱 Aquaman der FDP👨🏻‍💼 FDP-Kreisvorsitzender ⚖️ Kreisrat Freyung-Grafenau ⚔️ Stadtrat Grafenau 🗳 Wahlkreis Deggendorf;1,08402E+18;FDP
1375;arlt_johannes;"💂‍♀️: 39/Offizier/Europäer/Ehemann
👨‍💼: Direkt gewählter Bundestagsabgeordneter im BTWK 17 #verteidigungsausschuss #wirtschaftsausschuss";1,26245E+18;SPD
1376;AnAudretsch;"Stv. Fraktionsvorsitzender @GrueneBundestag | Finanzen, Haushalt, Wirtschaft, Arbeit, Soziales | Im Bundestag für Neukölln | Mastodon
@anaudretsch@gruene.social";995519538;Bündnis 90/Die Grünen
1377;maik_aussendorf;Bundestagsabgeordneter für BÜNDNIS 90/ GRÜNE aus Bergisch Gladbach, digitalpolitischer Sprecher, Mitglied im Ausschuss für Digitales & Wirtschaftsausschuss;24253731;Bündnis 90/Die Grünen
